"date_value","dc_district","Retail Theft","Theft","Fraud/Theft of Services","Vandalism","Alcohol Possession by Minor","Public Drunkenness","Trespass","Disorderly Conduct","Minor Violations (Open Container, Public Urination, Smoking Violation)","Uncategorized Offenses","<NA>"
2015-10-12,"45",0,0,0,0,0,0,0,0,0,0,0
2015-10-12,"49",0,0,0,0,0,0,0,0,0,0,0
2015-10-12,"71",0,0,0,0,0,0,0,0,0,0,0
2015-10-12,"77",0,0,0,0,0,0,0,0,0,0,0
2015-10-13,"01",0,0,0,0,0,0,0,0,0,0,0
2015-10-13,"02",52,0,0,0,0,0,0,0,21,0,0
2015-10-13,"03",0,0,0,0,0,0,0,0,0,0,0
2015-10-13,"04",0,0,0,0,0,0,0,0,0,0,0
2015-10-13,"05",0,0,0,0,0,0,0,0,0,0,0
2015-10-13,"06",1310,0,0,0,0,0,0,361,0,0,0
2015-10-13,"07",0,0,0,0,0,0,0,0,0,0,0
2015-10-13,"08",1933,0,0,0,0,0,0,0,0,0,0
2015-10-13,"09",0,0,0,0,0,0,0,0,0,0,0
2015-10-13,"12",0,0,0,0,0,0,0,0,0,0,0
2015-10-13,"14",0,14,0,498,0,0,0,0,0,0,0
2015-10-13,"15",0,0,0,0,0,0,0,0,0,0,0
2015-10-13,"16",0,0,0,0,0,0,0,0,0,0,0
2015-10-13,"17",0,0,0,0,0,0,0,0,0,3387,0
2015-10-13,"18",0,0,0,0,0,0,0,0,0,0,69
2015-10-13,"19",0,0,0,0,0,0,0,0,0,20,0
2015-10-13,"22",0,0,0,0,0,0,0,0,0,34,0
2015-10-13,"23",0,0,0,0,0,0,0,0,0,0,0
2015-10-13,"24",0,0,0,0,0,0,0,0,65,44,0
2015-10-13,"25",0,0,0,0,0,0,0,0,0,3767,0
2015-10-13,"26",0,0,0,0,0,0,0,0,0,0,0
2015-10-13,"35",15,0,0,0,0,0,0,0,36,0,32
2015-10-13,"39",0,0,0,0,0,0,0,0,0,0,0
2015-10-13,"45",0,0,0,0,0,0,0,0,0,0,0
2015-10-13,"49",0,0,0,0,0,0,0,0,0,817,0
2015-10-13,"71",0,0,414,0,0,0,0,0,0,0,0
2015-10-13,"77",0,0,0,0,0,0,0,0,0,0,0
2015-10-14,"01",0,0,0,0,0,0,0,0,0,63,0
2015-10-14,"02",0,0,0,0,0,0,0,0,1217,0,0
2015-10-14,"03",0,0,134,0,0,0,0,95,76,116,0
2015-10-14,"04",0,0,0,0,0,0,0,0,0,0,0
2015-10-14,"05",0,0,0,0,0,86,0,0,0,0,0
2015-10-14,"06",0,0,132,0,0,0,0,121,112,134,0
2015-10-14,"07",0,0,0,0,0,0,0,0,94,0,0
2015-10-14,"08",0,0,0,0,60,0,0,0,0,0,0
2015-10-14,"09",0,0,132,0,0,0,94,64,132,134,0
2015-10-14,"12",111,0,0,0,0,0,0,0,60,60,0
2015-10-14,"14",0,0,0,0,0,0,0,0,135,136,0
2015-10-14,"15",0,0,134,0,0,0,137,88,96,96,0
2015-10-14,"16",0,0,0,0,0,0,0,82,62,81,0
2015-10-14,"17",0,0,0,0,0,0,0,73,78,0,0
2015-10-14,"18",0,0,134,0,0,0,0,99,61,95,0
2015-10-14,"19",0,0,0,0,0,0,0,60,74,100,0
2015-10-14,"22",0,0,135,0,0,0,0,0,134,85,0
2015-10-14,"23",0,0,0,0,0,0,0,0,0,0,0
2015-10-14,"24",0,0,136,134,0,0,88,114,96,88,0
2015-10-14,"25",0,0,180,0,0,0,96,0,0,96,0
2015-10-14,"26",0,0,0,0,0,0,0,0,114,95,0
2015-10-14,"35",0,0,89,107,0,0,0,76,0,133,0
2015-10-14,"39",112,0,96,0,0,0,0,0,136,134,0
2015-10-14,"45",0,0,0,0,0,0,0,0,0,0,0
2015-10-14,"49",0,0,0,0,0,0,500,0,0,0,0
2015-10-14,"71",0,0,0,0,0,0,0,0,0,33,0
2015-10-14,"77",0,0,0,0,0,0,0,0,0,0,0
2015-10-15,"01",0,0,0,96,0,0,0,0,72,0,0
2015-10-15,"02",50,0,0,0,0,0,0,0,0,0,0
2015-10-15,"03",118,0,108,60,0,0,0,0,0,0,0
2015-10-15,"04",0,0,0,0,0,0,0,0,0,0,0
2015-10-15,"05",0,0,0,0,0,0,0,0,0,0,0
2015-10-15,"06",51,0,67,66,0,97,93,95,71,94,0
2015-10-15,"07",51,0,0,0,0,0,0,0,0,0,0
2015-10-15,"08",134,0,0,0,0,0,0,0,0,0,0
2015-10-15,"09",0,0,95,0,0,0,52,0,96,95,0
2015-10-15,"12",0,0,0,0,0,0,0,0,51,152,0
2015-10-15,"14",113,0,0,0,0,0,0,0,0,74,0
2015-10-15,"15",76,0,95,0,0,0,93,0,0,94,0
2015-10-15,"16",0,0,94,0,0,0,0,0,62,71,0
2015-10-15,"17",137,0,0,0,0,0,0,100,50,0,0
2015-10-15,"18",0,0,96,0,0,0,0,102,62,55,0
2015-10-15,"19",77,50,0,0,0,0,0,0,48,49,0
2015-10-15,"22",62,0,93,0,0,0,0,0,34,90,0
2015-10-15,"23",0,0,0,0,0,0,0,0,0,0,0
2015-10-15,"24",88,0,0,0,0,0,82,94,94,94,0
2015-10-15,"25",0,0,94,0,0,0,0,0,0,0,0
2015-10-15,"26",0,0,94,0,0,0,0,0,62,45,93
2015-10-15,"35",0,0,94,0,0,0,0,0,64,94,0
2015-10-15,"39",82,0,138,0,0,0,0,0,96,0,0
2015-10-15,"45",0,0,0,0,0,0,0,0,0,0,0
2015-10-15,"49",0,0,976,0,0,0,0,0,0,0,0
2015-10-15,"71",0,0,0,0,0,0,0,0,0,0,0
2015-10-15,"77",0,0,0,0,0,0,0,0,0,0,0
2015-10-16,"01",36,0,0,0,0,0,0,0,0,0,0
2015-10-16,"02",214,0,0,0,0,0,0,0,0,103,0
2015-10-16,"03",0,0,0,0,0,0,0,0,0,53,0
2015-10-16,"04",0,0,0,0,0,0,0,0,0,0,0
2015-10-16,"05",0,0,0,0,0,0,0,0,0,0,0
2015-10-16,"06",2011,0,0,0,0,0,0,0,0,80,0
2015-10-16,"07",0,0,0,0,0,0,0,0,0,0,0
2015-10-16,"08",0,0,0,0,0,0,0,0,0,0,0
2015-10-16,"09",0,0,0,0,0,0,0,0,0,375,0
2015-10-16,"12",0,0,0,0,0,0,0,30,34,46,0
2015-10-16,"14",0,0,0,0,0,0,0,0,0,0,0
2015-10-16,"15",0,0,92,0,0,0,0,41,0,566,0
2015-10-16,"16",0,0,0,0,0,0,0,0,0,44,0
2015-10-16,"17",0,0,0,0,0,0,0,0,0,0,0
2015-10-16,"18",0,0,270,0,0,0,0,0,0,424,0
2015-10-16,"19",0,0,0,0,0,0,0,0,128,168,0
2015-10-16,"22",142,0,0,0,0,0,0,0,0,0,0
2015-10-16,"23",0,0,0,0,0,0,0,0,0,0,0
2015-10-16,"24",31,0,105,0,0,0,567,122,0,148,0
2015-10-16,"25",92,0,0,0,0,0,0,0,0,47,0
2015-10-16,"26",0,0,0,0,0,0,0,0,0,87,0
2015-10-16,"35",0,0,0,0,0,0,0,0,0,0,0
2015-10-16,"39",583,0,129,0,0,0,0,0,0,0,0
2015-10-16,"45",0,0,0,0,0,0,0,0,0,0,0
2015-10-16,"49",0,0,544,0,0,0,703,479,0,681,0
2015-10-16,"71",0,0,0,0,0,0,0,0,0,0,0
2015-10-16,"77",0,0,0,0,0,0,0,0,0,0,0
2015-10-17,"01",0,0,0,0,0,0,0,0,60,0,0
2015-10-17,"02",56,0,0,0,0,0,0,59,74,89,0
2015-10-17,"03",71,0,0,0,89,0,0,0,104,0,0
2015-10-17,"04",0,0,0,0,0,0,0,0,0,0,0
2015-10-17,"05",0,0,0,0,0,54,0,0,0,0,0
2015-10-17,"06",72,0,108,0,63,0,79,72,110,119,0
2015-10-17,"07",0,0,0,0,0,0,0,0,0,0,0
2015-10-17,"08",49,0,0,0,0,0,0,0,0,0,0
2015-10-17,"09",73,0,98,0,0,0,73,0,113,88,0
2015-10-17,"12",96,0,0,0,0,0,0,0,77,0,0
2015-10-17,"14",0,0,0,0,0,0,0,0,0,66,0
2015-10-17,"15",57,0,165,0,0,0,0,83,112,105,0
2015-10-17,"16",0,0,0,0,0,139,0,115,105,65,0
2015-10-17,"17",0,0,0,0,0,0,0,54,0,0,0
2015-10-17,"18",55,0,105,0,0,50,54,68,50,63,0
2015-10-17,"19",63,0,0,0,0,0,0,0,65,78,0
2015-10-17,"22",0,0,0,98,59,58,0,56,41,97,61
2015-10-17,"23",0,0,0,0,0,0,0,0,0,0,0
2015-10-17,"24",98,0,0,0,0,0,0,0,110,122,0
2015-10-17,"25",0,0,0,0,0,0,0,0,0,102,43
2015-10-17,"26",64,0,0,0,0,0,0,0,102,61,0
2015-10-17,"35",162,0,0,0,0,0,130,123,102,101,0
2015-10-17,"39",0,0,87,0,0,0,115,0,138,116,0
2015-10-17,"45",0,0,0,0,0,0,0,0,0,0,0
2015-10-17,"49",0,0,818,0,0,0,0,0,0,479,0
2015-10-17,"71",0,0,0,0,0,0,0,0,0,0,0
2015-10-17,"77",0,0,0,0,0,0,0,59,0,0,0
2015-10-19,"01",0,0,0,0,0,0,0,0,17,0,0
2015-10-19,"02",0,0,0,0,0,0,0,0,0,0,0
2015-10-19,"03",0,0,0,0,0,0,0,0,18,0,0
2015-10-19,"04",0,0,0,0,0,0,0,0,0,0,0
2015-10-19,"05",0,0,0,0,0,0,0,0,0,0,0
2015-10-19,"06",0,0,0,0,0,0,0,0,30,0,0
2015-10-19,"07",0,0,0,0,0,0,0,0,0,0,0
2015-10-19,"08",0,0,0,0,0,0,0,0,0,0,0
2015-10-19,"09",0,0,40,0,0,0,0,0,14,0,0
2015-10-19,"12",0,0,0,0,0,0,0,0,13,0,0
2015-10-19,"14",0,0,0,0,0,0,0,0,12,0,0
2015-10-19,"15",27,0,0,0,0,0,0,0,0,0,0
2015-10-19,"16",0,0,0,0,0,0,0,0,0,0,0
2015-10-19,"17",0,0,0,0,0,40,0,0,0,40,0
2015-10-19,"18",0,0,0,0,0,0,0,0,0,40,0
2015-10-19,"19",0,0,0,0,0,0,0,23,13,6,0
2015-10-19,"22",0,0,0,0,0,0,0,0,0,0,0
2015-10-19,"23",0,0,0,0,0,0,0,0,0,0,0
2015-10-19,"24",0,0,0,0,0,0,0,0,0,75,0
2015-10-19,"25",0,0,0,0,0,0,0,45,0,0,0
2015-10-19,"26",900,0,0,0,0,0,0,0,0,0,0
2015-10-19,"35",98,0,0,0,0,0,0,0,0,34,0
2015-10-19,"39",0,0,0,0,0,0,0,0,0,0,0
2015-10-19,"45",0,0,0,0,0,0,0,0,0,0,0
2015-10-19,"49",0,0,0,0,0,0,0,0,0,0,0
2015-10-19,"71",0,0,0,0,0,0,0,0,0,0,0
2015-10-19,"77",0,0,0,0,0,0,0,0,0,0,0
2015-10-20,"01",0,0,0,0,0,0,0,43,0,0,0
2015-10-20,"02",115,0,0,0,0,0,0,0,0,0,0
2015-10-20,"03",0,0,0,0,0,0,0,0,0,0,0
2015-10-20,"04",0,0,0,0,0,0,0,0,0,0,0
2015-10-20,"05",0,0,0,0,0,0,0,0,0,0,0
2015-10-20,"06",0,0,0,0,0,0,0,0,0,0,0
2015-10-20,"07",0,0,0,0,0,0,0,0,0,0,0
2015-10-20,"08",0,0,0,0,0,0,0,0,0,0,0
2015-10-20,"09",0,0,0,0,0,0,0,35,0,0,0
2015-10-20,"12",0,0,0,0,0,0,0,0,0,0,0
2015-10-20,"14",0,0,0,0,0,0,0,0,0,0,0
2015-10-20,"15",0,0,0,0,0,0,0,0,0,0,0
2015-10-20,"16",0,0,0,0,0,0,0,0,0,0,0
2015-10-20,"17",0,0,0,0,0,0,0,0,0,0,0
2015-10-20,"18",0,0,0,0,0,0,0,0,0,0,0
2015-10-20,"19",0,0,0,0,0,0,0,0,201,0,0
2015-10-20,"22",0,0,0,0,0,0,0,0,0,0,0
2015-10-20,"23",0,0,0,0,0,0,0,0,0,0,0
2015-10-20,"24",0,0,0,0,0,0,0,0,0,0,0
2015-10-20,"25",0,0,0,72,0,0,0,0,0,0,0
2015-10-20,"26",0,0,0,0,0,0,0,0,110,57,0
2015-10-20,"35",0,0,0,0,0,0,0,0,0,187,0
2015-10-20,"39",0,0,0,0,0,0,0,0,0,0,0
2015-10-20,"45",0,0,0,0,0,0,0,0,0,0,0
2015-10-20,"49",0,0,0,0,0,0,0,0,0,746,0
2015-10-20,"71",0,0,0,0,0,0,0,0,0,0,0
2015-10-20,"77",0,0,0,0,0,0,0,0,0,0,0
2015-10-21,"01",0,0,0,0,0,0,57,65,0,0,0
2015-10-21,"02",0,0,0,0,0,0,0,0,0,0,0
2015-10-21,"03",0,0,85,0,0,0,0,31,0,0,0
2015-10-21,"04",0,0,0,0,0,0,0,0,0,0,0
2015-10-21,"05",0,0,0,0,0,0,0,0,0,0,0
2015-10-21,"06",548,0,156,0,0,0,0,56,70,55,0
2015-10-21,"07",0,0,0,0,0,0,0,0,0,0,0
2015-10-21,"08",0,0,0,0,0,0,0,0,0,0,0
2015-10-21,"09",0,0,92,0,0,0,0,65,61,101,17
2015-10-21,"12",0,0,0,0,0,0,0,0,52,51,0
2015-10-21,"14",0,0,0,0,0,0,0,0,0,0,0
2015-10-21,"15",0,0,0,0,0,0,0,197,0,92,0
2015-10-21,"16",0,0,0,0,0,0,61,0,0,0,0
2015-10-21,"17",0,0,0,0,0,0,0,0,0,0,0
2015-10-21,"18",0,0,0,0,0,0,0,0,61,80,0
2015-10-21,"19",0,0,0,0,0,0,0,0,49,89,0
2015-10-21,"22",0,0,93,0,0,0,0,0,20,48,0
2015-10-21,"23",0,0,0,0,0,0,0,0,0,0,0
2015-10-21,"24",0,0,93,0,0,0,72,0,165,974,0
2015-10-21,"25",0,0,0,0,0,0,0,0,0,90,0
2015-10-21,"26",0,0,93,0,0,64,0,0,65,110,0
2015-10-21,"35",0,0,93,0,0,0,35,0,0,91,0
2015-10-21,"39",0,0,92,0,0,0,0,0,0,941,97
2015-10-21,"45",0,0,0,0,0,0,0,0,0,0,0
2015-10-21,"49",0,0,452,0,0,0,0,0,653,822,0
2015-10-21,"71",0,0,107,0,0,0,0,0,0,0,0
2015-10-21,"77",0,0,0,0,0,0,0,0,0,0,0
2015-10-22,"01",0,0,0,0,0,0,0,62,0,0,0
2015-10-22,"02",0,0,0,0,0,0,0,47,13,0,0
2015-10-22,"03",0,0,0,0,0,0,0,12,62,0,0
2015-10-22,"04",0,0,0,0,0,0,0,0,0,0,0
2015-10-22,"05",0,0,0,0,0,0,0,0,0,0,0
2015-10-22,"06",0,0,91,0,0,0,0,35,0,91,0
2015-10-22,"07",0,0,0,0,0,0,0,0,0,0,0
2015-10-22,"08",0,0,0,0,0,0,0,0,0,0,0
2015-10-22,"09",0,0,0,0,0,90,0,0,0,0,90
2015-10-22,"12",0,0,0,0,0,0,0,0,0,48,0
2015-10-22,"14",0,0,0,0,0,0,0,64,65,0,0
2015-10-22,"15",58,0,91,0,0,0,0,0,0,91,0
2015-10-22,"16",0,0,0,0,0,0,91,0,58,47,0
2015-10-22,"17",0,0,0,0,0,0,0,0,0,0,0
2015-10-22,"18",0,0,0,0,0,0,0,0,60,58,0
2015-10-22,"19",65,0,0,0,0,0,0,0,52,59,0
2015-10-22,"22",0,0,58,0,0,0,0,0,21,90,0
2015-10-22,"23",0,0,0,0,0,0,0,0,0,0,0
2015-10-22,"24",0,0,0,0,0,0,48,0,102,0,0
2015-10-22,"25",36,0,0,0,0,0,0,0,0,0,0
2015-10-22,"26",0,0,91,0,0,0,0,0,0,83,0
2015-10-22,"35",36,0,90,0,0,0,0,0,64,76,0
2015-10-22,"39",0,0,90,0,0,0,0,0,0,91,0
2015-10-22,"45",0,0,0,0,0,0,0,0,0,0,0
2015-10-22,"49",0,0,0,0,0,0,0,0,0,0,0
2015-10-22,"71",0,0,0,0,0,0,0,0,0,0,0
2015-10-22,"77",0,0,0,0,0,0,0,0,0,0,0
2015-10-23,"01",0,0,0,0,0,0,0,0,0,40,0
2015-10-23,"02",0,0,0,0,0,0,0,86,0,0,0
2015-10-23,"03",0,0,0,0,0,0,0,0,0,0,0
2015-10-23,"04",0,0,0,0,0,0,0,0,0,0,0
2015-10-23,"05",0,0,0,0,0,0,0,0,0,0,0
2015-10-23,"06",0,0,0,0,0,0,24,0,0,66,0
2015-10-23,"07",0,0,0,0,0,0,0,0,0,0,0
2015-10-23,"08",0,0,0,0,0,0,0,0,0,0,0
2015-10-23,"09",1459,0,0,0,0,0,0,0,0,108,0
2015-10-23,"12",120,0,0,0,0,0,0,0,0,0,0
2015-10-23,"14",0,0,0,0,0,0,0,0,0,0,0
2015-10-23,"15",0,0,75,319,0,0,0,91,0,0,0
2015-10-23,"16",0,0,0,0,0,0,0,0,0,0,0
2015-10-23,"17",0,0,0,0,0,0,0,0,0,0,0
2015-10-23,"18",0,0,0,0,0,0,0,0,0,56,0
2015-10-23,"19",0,0,0,0,0,0,0,0,49,59,0
2015-10-23,"22",0,0,0,0,0,0,45,0,0,45,0
2015-10-23,"23",0,0,0,0,0,0,0,0,0,0,0
2015-10-23,"24",0,0,0,0,0,0,0,47,0,73,0
2015-10-23,"25",0,0,0,0,0,0,0,0,0,46,0
2015-10-23,"26",0,0,0,0,0,0,0,0,0,75,0
2015-10-23,"35",0,0,0,0,0,0,0,0,0,0,0
2015-10-23,"39",321,0,0,0,0,0,0,0,0,0,0
2015-10-23,"45",0,0,0,0,0,0,0,0,0,0,0
2015-10-23,"49",0,0,0,0,0,0,0,0,0,0,0
2015-10-23,"71",0,0,0,0,0,0,0,0,0,0,0
2015-10-23,"77",0,0,0,0,0,0,0,0,0,0,0
2015-10-26,"01",0,0,0,0,0,0,0,56,0,107,0
2015-10-26,"02",239,0,0,0,0,0,0,0,47,48,0
2015-10-26,"03",0,0,0,0,0,0,0,71,57,55,0
2015-10-26,"04",0,0,0,0,0,0,0,0,0,0,0
2015-10-26,"05",0,0,0,0,0,0,0,0,0,0,0
2015-10-26,"06",0,0,0,0,0,0,86,52,52,49,0
2015-10-26,"07",0,0,0,0,0,0,0,0,0,0,0
2015-10-26,"08",0,0,0,0,0,0,0,0,0,0,0
2015-10-26,"09",0,0,0,0,0,0,0,215,0,24,0
2015-10-26,"12",0,0,0,0,0,0,0,0,48,38,0
2015-10-26,"14",0,0,0,0,0,0,0,0,40,0,0
2015-10-26,"15",0,0,0,0,0,0,88,88,42,88,0
2015-10-26,"16",0,0,0,0,0,0,55,0,59,51,0
2015-10-26,"17",0,0,0,0,0,0,0,0,39,121,0
2015-10-26,"18",0,0,86,52,0,0,0,126,64,68,0
2015-10-26,"19",0,0,0,0,0,0,0,57,45,49,0
2015-10-26,"22",0,0,88,51,0,0,86,0,0,117,0
2015-10-26,"23",0,0,0,0,0,0,0,0,0,0,0
2015-10-26,"24",0,0,86,0,0,0,100,0,0,805,0
2015-10-26,"25",0,0,86,0,0,0,0,0,60,24,0
2015-10-26,"26",0,0,86,0,0,0,0,31,0,87,0
2015-10-26,"35",0,0,0,0,0,0,0,87,48,54,0
2015-10-26,"39",0,0,0,0,0,0,0,0,0,0,0
2015-10-26,"45",0,0,0,0,0,0,0,0,0,0,0
2015-10-26,"49",0,0,0,0,0,0,0,0,0,0,0
2015-10-26,"71",0,0,0,0,0,0,0,0,0,0,0
2015-10-26,"77",0,0,0,0,0,0,36,0,0,0,0
2015-10-27,"01",0,0,0,0,0,0,0,0,0,0,0
2015-10-27,"02",0,0,0,0,0,0,0,0,48,0,0
2015-10-27,"03",92,0,87,0,0,0,86,0,0,0,0
2015-10-27,"04",0,0,0,0,0,0,0,0,0,0,0
2015-10-27,"05",0,0,0,0,0,0,0,0,0,0,0
2015-10-27,"06",0,0,87,0,0,0,20,0,117,102,0
2015-10-27,"07",0,0,0,0,0,0,0,0,0,0,0
2015-10-27,"08",0,0,0,0,0,0,0,0,0,0,0
2015-10-27,"09",151,0,0,0,0,0,0,0,174,117,0
2015-10-27,"12",41,0,0,0,0,0,0,36,83,48,0
2015-10-27,"14",0,0,0,0,0,0,0,0,0,0,0
2015-10-27,"15",0,0,0,0,0,0,0,0,117,86,117
2015-10-27,"16",0,0,0,0,0,0,0,0,10,10,0
2015-10-27,"17",0,0,0,0,0,0,0,0,0,570,0
2015-10-27,"18",35,0,117,0,0,0,0,0,0,0,0
2015-10-27,"19",0,0,0,0,0,0,0,40,78,62,0
2015-10-27,"22",0,0,117,0,0,0,0,0,11,46,0
2015-10-27,"23",0,0,0,0,0,0,0,0,0,0,0
2015-10-27,"24",0,0,85,0,0,117,96,0,117,117,0
2015-10-27,"25",0,0,0,0,0,0,0,0,0,0,0
2015-10-27,"26",0,0,102,0,0,0,0,0,117,45,87
2015-10-27,"35",0,0,0,0,0,0,87,0,91,102,0
2015-10-27,"39",0,0,86,0,0,0,0,84,117,0,0
2015-10-27,"45",0,0,0,0,0,0,0,0,0,0,0
2015-10-27,"49",0,0,0,0,0,0,0,0,0,0,0
2015-10-27,"71",0,0,0,0,0,0,0,0,0,0,0
2015-10-27,"77",0,0,0,0,0,0,0,0,0,0,0
2015-10-28,"01",0,0,0,0,0,0,0,60,0,0,0
2015-10-28,"02",0,0,0,0,0,0,0,62,47,47,0
2015-10-28,"03",0,0,0,0,0,0,0,54,54,56,0
2015-10-28,"04",0,0,0,0,0,0,0,0,0,0,0
2015-10-28,"05",0,0,0,0,0,0,0,0,0,0,0
2015-10-28,"06",0,0,100,0,0,0,1349,91,96,82,0
2015-10-28,"07",0,0,0,0,0,0,0,0,0,0,0
2015-10-28,"08",0,0,0,0,0,0,0,0,0,0,0
2015-10-28,"09",0,0,80,0,0,0,264,124,330,119,78
2015-10-28,"12",125,0,0,0,0,0,0,0,62,0,0
2015-10-28,"14",0,0,0,0,0,0,0,0,0,0,0
2015-10-28,"15",0,0,0,0,0,71,83,44,119,82,0
2015-10-28,"16",0,0,0,0,0,0,0,0,56,64,0
2015-10-28,"17",0,0,0,0,0,0,0,0,56,0,0
2015-10-28,"18",42,0,83,0,0,0,0,0,56,55,0
2015-10-28,"19",42,0,0,0,0,0,0,54,44,54,0
2015-10-28,"22",0,0,119,0,0,0,0,0,44,47,0
2015-10-28,"23",0,0,0,0,0,0,0,0,0,0,0
2015-10-28,"24",0,0,0,0,0,83,83,0,119,86,119
2015-10-28,"25",0,0,83,0,0,84,54,0,0,54,0
2015-10-28,"26",0,0,0,0,0,0,0,0,58,62,0
2015-10-28,"35",0,0,146,0,0,0,115,0,54,128,0
2015-10-28,"39",0,0,0,0,0,0,0,0,236,0,0
2015-10-28,"45",0,0,0,0,0,0,0,0,0,0,0
2015-10-28,"49",0,0,0,0,0,0,0,0,0,516,0
2015-10-28,"71",0,0,37,0,0,0,0,0,0,0,0
2015-10-28,"77",0,0,0,0,0,0,0,0,0,0,0
2015-10-29,"01",0,0,0,0,0,0,0,0,0,0,0
2015-10-29,"02",41,0,0,0,0,0,0,0,0,1206,0
2015-10-29,"03",0,0,118,0,0,0,0,0,54,0,0
2015-10-29,"04",0,0,0,0,0,0,0,0,0,0,0
2015-10-29,"05",0,0,0,0,0,0,0,0,0,0,0
2015-10-29,"06",0,0,118,0,0,118,0,30,117,117,0
2015-10-29,"07",0,0,0,0,0,0,0,0,0,0,0
2015-10-29,"08",1852,0,0,0,0,0,0,0,0,0,0
2015-10-29,"09",0,0,0,0,0,0,0,0,41,118,0
2015-10-29,"12",0,0,0,0,0,0,77,32,30,769,0
2015-10-29,"14",0,0,0,0,0,0,0,0,70,69,0
2015-10-29,"15",0,0,238,0,0,0,0,378,118,80,0
2015-10-29,"16",0,0,0,0,0,0,0,0,47,47,0
2015-10-29,"17",0,0,0,0,0,0,0,0,0,71,0
2015-10-29,"18",0,0,118,0,0,0,0,0,78,50,0
2015-10-29,"19",0,0,0,0,0,0,0,0,54,41,0
2015-10-29,"22",41,0,0,0,0,0,0,0,78,154,0
2015-10-29,"23",0,0,0,0,0,0,0,0,0,0,0
2015-10-29,"24",0,0,374,155,0,0,54,118,118,54,0
2015-10-29,"25",0,0,118,0,0,0,0,186,0,0,0
2015-10-29,"26",0,0,0,0,0,0,0,0,52,0,0
2015-10-29,"35",0,0,118,0,0,0,0,0,43,0,0
2015-10-29,"39",0,0,0,0,0,0,0,67,0,0,0
2015-10-29,"45",0,0,0,0,0,0,0,0,0,0,0
2015-10-29,"49",0,0,430,0,0,0,0,0,0,0,0
2015-10-29,"71",0,0,0,0,0,0,0,0,0,0,0
2015-10-29,"77",0,0,0,0,0,0,0,0,0,0,0
2015-10-30,"01",0,0,0,0,0,0,0,0,0,0,0
2015-10-30,"02",40,0,0,0,0,0,0,0,45,52,0
2015-10-30,"03",0,0,80,0,0,0,0,54,0,0,0
2015-10-30,"04",0,0,0,0,0,0,0,0,0,0,0
2015-10-30,"05",0,0,0,0,0,0,0,0,0,44,0
2015-10-30,"06",274,0,76,0,0,0,15,136,0,79,0
2015-10-30,"07",0,0,0,0,0,0,0,0,0,0,0
2015-10-30,"08",0,0,0,0,0,0,0,0,0,0,0
2015-10-30,"09",234,0,75,0,0,77,0,57,56,77,76
2015-10-30,"12",0,0,0,0,0,0,0,0,54,41,0
2015-10-30,"14",42,0,0,0,0,0,0,0,38,38,0
2015-10-30,"15",0,0,76,0,0,0,0,0,0,50,0
2015-10-30,"16",0,0,0,0,0,0,0,0,38,94,0
2015-10-30,"17",0,0,0,0,0,0,0,0,0,0,0
2015-10-30,"18",0,0,77,0,0,75,0,0,0,200,0
2015-10-30,"19",0,0,0,0,0,0,0,0,49,42,0
2015-10-30,"22",63,0,76,80,0,0,0,46,0,56,0
2015-10-30,"23",0,0,0,0,0,0,0,0,0,0,0
2015-10-30,"24",0,0,64,0,0,0,45,75,52,62,0
2015-10-30,"25",30,0,80,0,0,0,0,0,0,58,0
2015-10-30,"26",0,0,0,0,0,0,0,78,100,55,0
2015-10-30,"35",0,0,78,0,0,0,78,0,0,76,0
2015-10-30,"39",0,0,78,0,0,0,139,0,0,0,0
2015-10-30,"45",0,0,0,0,0,0,0,0,0,0,0
2015-10-30,"49",0,0,0,0,0,0,0,0,0,624,0
2015-10-30,"71",0,0,0,0,0,0,0,0,0,0,0
2015-10-30,"77",0,0,0,0,0,0,0,0,0,0,0
2015-10-31,"01",0,0,0,0,0,0,0,0,0,0,0
2015-10-31,"02",43,0,0,0,0,0,0,0,0,51,0
2015-10-31,"03",55,0,0,0,190,70,0,56,70,0,0
2015-10-31,"04",0,0,0,0,0,0,0,0,0,0,0
2015-10-31,"05",0,0,0,0,0,0,0,0,0,0,0
2015-10-31,"06",0,0,90,0,58,0,30,71,64,216,0
2015-10-31,"07",72,0,0,0,0,0,0,0,0,0,0
2015-10-31,"08",59,0,0,0,64,0,0,0,0,0,0
2015-10-31,"09",59,0,0,0,0,0,0,284,183,31,0
2015-10-31,"12",0,46,0,0,0,0,0,0,102,0,0
2015-10-31,"14",0,0,0,0,0,0,0,0,0,60,0
2015-10-31,"15",43,0,182,0,0,0,0,51,0,198,0
2015-10-31,"16",0,0,0,0,0,0,0,104,0,0,0
2015-10-31,"17",0,0,0,0,0,0,0,0,117,56,0
2015-10-31,"18",0,0,48,0,134,0,62,0,0,71,0
2015-10-31,"19",53,0,0,0,0,0,0,0,94,76,0
2015-10-31,"22",0,0,0,0,69,0,148,70,69,0,0
2015-10-31,"23",0,0,0,0,0,0,0,0,0,0,0
2015-10-31,"24",97,0,0,0,0,0,0,69,163,70,130
2015-10-31,"25",0,0,0,0,0,0,0,76,0,140,0
2015-10-31,"26",0,0,0,0,0,0,0,45,0,81,0
2015-10-31,"35",45,0,0,0,0,0,0,0,141,67,53
2015-10-31,"39",0,0,0,0,0,0,0,0,0,0,50
2015-10-31,"45",0,0,0,0,0,0,0,0,0,0,0
