"date_value","dispoType","Homicide","Rape","Robbery/Gun","Robbery/Other","Aggravated Assault/Gun","Aggravated Assault/Other","Other Assaults","Sexual Assault and Other Sex Offenses","Burglary/Residential","Burglary/Commercial","Theft of Motor Vehicle Tag","Theft from Person","Theft from Auto","Retail Theft","Theft","Auto Theft","Fraud/Theft of Services","Embezzlement","Drug Possession","Drug Sales","DUI","Possession of Firearms","Prostitution/Sex Work","Patronizing Prostitutes","Threats of Violence","Uncategorized Offenses"
2018-07-30,"Total",0,2,4,8,3,9,5,0,1,2,0,0,1,7,5,1,0,0,13,13,11,5,2,1,2,10
2018-07-31,"Dismissed/Withdrawn/Etc",0,0,0,0,0,3,2,0,1,1,0,0,0,3,0,1,1,0,5,12,1,6,3,0,2,14
2018-07-31,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,1,0,0,0,0,0,2
2018-07-31,"Guilty",0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,1
2018-07-31,"Guilty Plea/Nolo",0,3,1,6,0,1,2,0,1,0,0,0,0,0,1,0,0,0,2,14,6,6,0,0,0,2
2018-07-31,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-31,"Total",0,3,1,6,0,7,4,0,4,2,0,0,0,6,4,1,1,0,12,30,7,13,3,0,2,19
2018-08-01,"Dismissed/Withdrawn/Etc",0,0,1,2,2,2,4,1,4,0,0,0,1,0,6,1,0,0,1,11,5,0,2,0,1,7
2018-08-01,"Diversion",0,0,0,0,0,3,2,0,2,0,0,0,0,0,1,0,2,2,15,5,0,2,0,0,0,0
2018-08-01,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,1,0
2018-08-01,"Guilty Plea/Nolo",1,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,3,0,4,7,3,6,1,0,1,5
2018-08-01,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4
2018-08-01,"Total",1,0,1,5,3,7,6,1,6,0,0,0,1,2,7,1,5,2,24,25,12,8,3,0,3,16
2018-08-02,"Dismissed/Withdrawn/Etc",0,1,1,5,1,5,1,0,1,1,0,0,0,2,0,2,1,0,6,8,1,3,1,0,2,16
2018-08-02,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,9,0,0,0,1,1
2018-08-02,"Guilty",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0
2018-08-02,"Guilty Plea/Nolo",1,0,0,3,2,1,0,0,5,5,0,0,2,0,1,0,1,0,1,8,4,2,2,0,0,3
2018-08-02,"Not Guilty/Acquittal",0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-08-02,"Total",2,1,1,8,4,8,3,0,6,6,0,0,4,2,1,2,3,1,12,17,15,5,3,0,3,21
2018-08-03,"Dismissed/Withdrawn/Etc",0,0,2,1,3,12,11,7,1,1,0,0,1,0,1,1,1,0,8,6,4,0,1,1,2,4
2018-08-03,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,0,0,0,3
2018-08-03,"Guilty",0,2,0,1,0,1,0,1,0,0,0,0,0,2,1,0,0,0,4,1,3,2,1,0,0,0
2018-08-03,"Guilty Plea/Nolo",0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,2,4,5,3,1,0,0,0
2018-08-03,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-08-03,"Total",0,3,2,2,3,13,12,8,4,1,0,1,1,2,2,1,1,0,15,13,25,5,3,1,2,7
2018-08-04,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-04,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2018-08-04,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-04,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-04,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-04,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2018-08-06,"Dismissed/Withdrawn/Etc",0,1,2,1,1,7,9,0,0,0,0,0,2,1,1,0,1,1,3,10,6,3,0,0,1,8
2018-08-06,"Diversion",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1
2018-08-06,"Guilty",0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,5,1,3,0,0,1
2018-08-06,"Guilty Plea/Nolo",0,3,3,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,6,10,11,2,0,0,0,1
2018-08-06,"Not Guilty/Acquittal",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-08-06,"Total",0,4,5,3,3,9,15,1,1,0,0,0,2,1,2,0,1,1,13,21,23,6,3,0,1,11
2018-08-07,"Dismissed/Withdrawn/Etc",0,0,1,0,1,7,3,0,0,0,0,0,2,1,1,0,0,0,3,14,1,0,0,0,0,4
2018-08-07,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,6
2018-08-07,"Guilty",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,1
2018-08-07,"Guilty Plea/Nolo",0,0,1,1,0,5,1,0,0,1,0,0,2,0,0,0,0,0,5,19,4,3,1,0,0,5
2018-08-07,"Not Guilty/Acquittal",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2018-08-07,"Total",1,0,2,1,1,12,5,0,0,2,0,0,4,2,1,0,0,0,12,34,11,3,1,0,0,17
2018-08-08,"Dismissed/Withdrawn/Etc",0,0,0,1,6,5,1,0,1,1,0,0,0,1,0,0,1,0,6,5,5,2,0,0,0,2
2018-08-08,"Diversion",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,14,5,0,2,1,0,0,2
2018-08-08,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,2,1,0,0,0,0
2018-08-08,"Guilty Plea/Nolo",0,2,0,0,2,1,2,0,1,0,0,0,3,1,0,1,2,1,4,10,5,4,0,0,0,4
2018-08-08,"Not Guilty/Acquittal",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-08-08,"Total",0,3,0,1,8,6,4,0,3,1,0,0,4,4,0,2,4,1,27,21,12,10,1,0,0,8
2018-08-09,"Dismissed/Withdrawn/Etc",0,3,0,2,2,10,16,0,2,1,0,0,0,1,1,1,0,0,4,5,4,0,2,0,1,5
2018-08-09,"Diversion",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13,3,3,0,0,0,0,2
2018-08-09,"Guilty",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,0,0,0
2018-08-09,"Guilty Plea/Nolo",0,0,3,3,0,4,2,1,0,1,0,0,0,0,0,0,1,0,6,10,3,2,0,0,0,2
2018-08-09,"Not Guilty/Acquittal",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-09,"Total",0,4,3,5,3,14,20,1,2,2,0,0,0,1,2,1,1,0,26,19,12,2,3,0,1,9
2018-08-10,"Dismissed/Withdrawn/Etc",0,0,1,1,2,10,6,1,1,0,0,0,1,9,0,2,0,0,11,5,4,1,2,0,1,6
2018-08-10,"Diversion",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,16,0,0,0,0,4
2018-08-10,"Guilty",2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,1,0
2018-08-10,"Guilty Plea/Nolo",0,0,2,2,3,1,1,2,1,0,0,0,0,1,1,1,0,0,8,5,5,1,0,0,1,1
2018-08-10,"Not Guilty/Acquittal",0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2018-08-10,"Total",2,1,5,4,6,13,7,3,3,0,0,0,1,10,2,4,0,0,27,12,27,2,2,0,3,11
2018-08-11,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2018-08-11,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2018-08-13,"Dismissed/Withdrawn/Etc",1,1,2,4,1,6,12,0,5,2,0,0,2,2,2,0,0,0,2,3,8,1,1,0,0,6
2018-08-13,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2018-08-13,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2018-08-13,"Guilty Plea/Nolo",0,0,2,2,3,4,6,0,0,0,0,0,1,0,1,1,0,0,2,11,11,2,0,0,1,5
2018-08-13,"Not Guilty/Acquittal",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-08-13,"Total",1,1,4,6,4,11,19,0,5,2,0,0,3,2,3,1,0,0,5,15,21,4,1,1,1,12
2018-08-14,"Dismissed/Withdrawn/Etc",0,0,1,4,0,4,1,0,1,0,0,0,0,0,1,1,1,0,2,7,2,0,3,0,1,7
2018-08-14,"Diversion",0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,6,1,1,0,0,1,0,2
2018-08-14,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,1
2018-08-14,"Guilty Plea/Nolo",0,0,3,2,1,1,3,2,6,0,0,0,2,0,0,0,0,0,5,9,4,6,1,0,0,9
2018-08-14,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-08-14,"Total",0,0,4,6,1,7,4,2,7,0,0,0,2,0,2,1,1,0,16,18,8,6,5,1,1,19
2018-08-15,"Dismissed/Withdrawn/Etc",1,0,0,0,1,6,1,0,0,2,0,0,0,2,1,1,0,0,9,5,3,2,0,0,0,5
2018-08-15,"Diversion",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,6,4,0,1,0,1,0,2
2018-08-15,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,1,1
2018-08-15,"Guilty Plea/Nolo",0,0,4,6,0,1,3,0,0,2,0,0,0,1,0,1,1,0,2,8,2,11,0,0,0,3
2018-08-15,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2018-08-15,"Total",1,0,4,6,1,11,4,0,0,4,0,0,0,3,1,2,2,0,22,17,7,14,0,1,1,13
2018-08-16,"Dismissed/Withdrawn/Etc",0,0,2,3,4,6,1,0,1,0,0,0,0,2,1,0,0,0,1,5,0,2,0,0,1,20
2018-08-16,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,6,0,1,1,0,3
2018-08-16,"Guilty",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-08-16,"Guilty Plea/Nolo",0,0,0,8,2,2,0,1,3,5,0,0,1,4,6,1,0,0,5,11,1,1,1,0,0,4
2018-08-16,"Not Guilty/Acquittal",0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2018-08-16,"Total",1,0,2,11,8,8,3,1,5,6,0,0,1,7,7,2,2,0,8,17,7,5,2,1,1,27
2018-08-17,"Dismissed/Withdrawn/Etc",0,0,2,3,1,4,7,1,0,0,0,0,2,6,2,2,0,1,4,4,3,1,1,0,0,6
2018-08-17,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,0,0,0,0,3
2018-08-17,"Guilty",0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,3,0,1,1,1,0,0,0
2018-08-17,"Guilty Plea/Nolo",0,1,0,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0,1,3,3,1,0,0,0,3
2018-08-17,"Not Guilty/Acquittal",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-08-17,"Total",0,1,3,4,2,6,9,1,2,1,0,0,3,6,4,2,0,1,11,8,16,3,2,0,0,12
2018-08-18,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-18,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
2018-08-18,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-18,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-18,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-18,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
2018-08-20,"Dismissed/Withdrawn/Etc",0,2,1,0,2,9,5,1,1,0,0,0,2,2,1,2,0,0,7,2,2,3,2,0,0,11
2018-08-20,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,5,0,0,0,0,0,0
2018-08-20,"Guilty",0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0
2018-08-20,"Guilty Plea/Nolo",1,3,1,0,2,5,0,1,0,0,0,0,1,1,0,1,1,0,2,1,8,1,0,3,0,2
2018-08-20,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2018-08-20,"Total",1,6,2,0,4,16,5,3,1,0,0,0,5,3,2,3,1,0,18,10,11,4,2,3,0,13
2018-08-21,"Dismissed/Withdrawn/Etc",0,1,0,3,0,1,0,0,1,1,0,0,3,0,0,0,1,0,6,2,4,1,3,0,1,15
2018-08-21,"Diversion",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,4
2018-08-21,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0,0,0,0,0
2018-08-21,"Guilty Plea/Nolo",0,3,1,1,3,0,3,1,1,1,0,0,0,1,0,2,0,0,0,9,9,2,0,0,1,3
2018-08-21,"Not Guilty/Acquittal",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-08-21,"Total",0,4,1,4,4,1,5,1,2,2,0,0,3,1,0,3,2,0,14,17,14,3,3,0,2,22
2018-08-22,"Dismissed/Withdrawn/Etc",0,1,1,5,2,4,4,0,0,0,0,0,1,2,0,0,0,0,3,3,8,2,2,0,1,10
2018-08-22,"Diversion",0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,1,0,8,4,0,1,1,1,0,6
2018-08-22,"Guilty",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2018-08-22,"Guilty Plea/Nolo",0,0,2,2,0,0,2,0,3,0,0,0,0,0,1,0,0,1,2,11,10,6,0,0,1,5
2018-08-22,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-08-22,"Total",0,1,3,8,2,5,8,0,3,1,0,0,2,2,1,2,1,1,13,19,19,9,3,1,2,22
2018-08-23,"Dismissed/Withdrawn/Etc",0,4,0,5,0,18,9,1,1,1,0,0,1,0,0,3,0,0,0,6,4,1,0,1,3,9
2018-08-23,"Diversion",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,0,4,0,0,1,0,0
2018-08-23,"Guilty",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1
2018-08-23,"Guilty Plea/Nolo",0,0,1,4,2,0,2,0,2,20,0,0,1,0,0,1,0,0,3,12,2,2,0,0,0,2
2018-08-23,"Not Guilty/Acquittal",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-08-23,"Total",0,4,1,9,2,21,11,1,3,21,0,1,2,0,0,4,1,0,21,19,11,4,0,2,3,12
2018-08-24,"Dismissed/Withdrawn/Etc",0,0,0,2,4,8,4,0,3,0,0,0,1,3,1,3,0,0,6,1,3,1,1,0,0,5
2018-08-24,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,15,1,1,0,0,1
2018-08-24,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,3,2,0,0,0,1
2018-08-24,"Guilty Plea/Nolo",0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,4,0,0,4,3,10,3,1,0,0,4
2018-08-24,"Not Guilty/Acquittal",0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,0,0,0,2
2018-08-24,"Total",0,0,0,5,4,11,4,0,3,0,0,0,6,3,2,7,0,1,16,9,33,8,3,0,0,13
2018-08-25,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-25,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2018-08-25,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-25,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-25,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-25,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2018-08-27,"Dismissed/Withdrawn/Etc",0,1,1,1,0,7,16,0,1,0,0,1,2,1,2,2,1,0,4,5,4,3,1,0,2,2
2018-08-27,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,1,0,0
2018-08-27,"Guilty",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2018-08-27,"Guilty Plea/Nolo",0,2,0,2,2,2,1,0,0,1,0,0,0,0,3,2,0,0,3,5,5,2,0,0,0,3
2018-08-27,"Not Guilty/Acquittal",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2018-08-27,"Total",0,5,1,3,2,9,18,0,2,1,0,1,2,1,6,4,1,0,12,13,12,5,1,1,2,5
2018-08-28,"Dismissed/Withdrawn/Etc",0,0,0,1,5,13,8,1,1,0,0,0,0,1,2,0,1,0,9,17,2,4,0,0,1,8
2018-08-28,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,1
2018-08-28,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0
2018-08-28,"Guilty Plea/Nolo",1,1,0,1,1,1,2,2,2,0,0,0,1,0,1,1,0,0,6,12,1,3,0,0,1,6
2018-08-28,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-28,"Total",1,1,0,2,6,14,10,3,3,0,0,0,1,1,4,1,1,0,23,32,3,7,0,0,2,15
2018-08-29,"Dismissed/Withdrawn/Etc",0,1,1,1,1,7,5,0,1,0,0,0,1,1,0,0,0,1,5,21,0,1,1,1,0,8
2018-08-29,"Diversion",0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,2,2,0,15,7,0,1,0,3,0,2
2018-08-29,"Guilty",0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,1
2018-08-29,"Guilty Plea/Nolo",0,0,0,0,0,1,0,2,3,1,0,0,0,2,2,14,6,0,9,8,3,2,0,1,0,4
2018-08-29,"Not Guilty/Acquittal",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-29,"Total",0,4,1,2,2,8,8,2,4,1,0,1,1,4,2,16,8,1,34,38,5,4,1,5,0,15
2018-08-30,"Dismissed/Withdrawn/Etc",0,0,2,0,2,5,16,1,0,7,0,0,1,2,2,1,1,0,7,18,1,2,1,0,0,8
2018-08-30,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0,1,0,0
2018-08-30,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0
2018-08-30,"Guilty Plea/Nolo",0,0,2,1,0,0,2,1,0,0,0,0,0,0,3,0,0,0,3,7,2,4,0,0,2,2
2018-08-30,"Not Guilty/Acquittal",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-08-30,"Total",0,0,4,1,3,6,18,2,0,7,0,0,2,3,6,1,1,0,16,29,4,7,1,1,2,10
2018-08-31,"Dismissed/Withdrawn/Etc",0,0,0,1,2,3,9,1,0,1,0,0,1,3,0,1,0,0,5,6,3,0,4,0,1,3
2018-08-31,"Diversion",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,1
2018-08-31,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0
2018-08-31,"Guilty Plea/Nolo",0,1,0,0,0,1,3,1,1,0,0,0,1,0,0,1,0,0,6,3,1,1,1,0,0,2
2018-08-31,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2018-08-31,"Total",0,1,1,1,2,4,12,2,1,1,0,0,2,3,0,3,0,0,19,10,15,2,5,0,1,7
2018-09-01,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0
2018-09-01,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0
2018-09-02,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
2018-09-02,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
2018-09-04,"Dismissed/Withdrawn/Etc",0,1,0,2,2,6,7,1,0,0,0,0,0,1,1,4,0,1,14,8,2,4,0,0,0,8
2018-09-04,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,4,0,0,0,0,0,0,1
2018-09-04,"Guilty",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,1,0,0,0
2018-09-04,"Guilty Plea/Nolo",1,4,2,0,1,1,0,1,3,0,0,0,0,0,0,1,0,0,7,7,1,5,2,0,1,5
2018-09-04,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2018-09-04,"Total",1,6,2,2,3,8,7,2,3,0,0,0,0,4,1,5,1,2,26,20,5,9,3,0,1,14
2018-09-05,"Dismissed/Withdrawn/Etc",0,1,1,3,1,6,7,0,2,0,0,0,0,1,0,1,1,0,15,9,3,4,0,0,0,8
2018-09-05,"Diversion",0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,4,3,8,4,0,3,0,1,0,1
2018-09-05,"Guilty",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2018-09-05,"Guilty Plea/Nolo",0,1,1,1,2,2,2,2,2,0,0,0,2,0,2,3,1,0,4,7,4,10,0,0,0,7
2018-09-05,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,1
2018-09-05,"Total",0,2,2,5,3,13,10,2,4,0,0,0,2,1,3,4,7,3,29,21,11,17,0,1,0,17
2018-09-06,"Dismissed/Withdrawn/Etc",0,0,1,0,4,10,10,3,4,1,0,0,0,0,0,3,0,0,6,9,11,4,0,0,1,9
2018-09-06,"Diversion",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18,1,0,0,0,1,0,1
2018-09-06,"Guilty",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2018-09-06,"Guilty Plea/Nolo",2,0,4,0,1,0,0,1,3,1,0,0,3,0,1,2,2,0,7,5,3,5,0,0,0,4
2018-09-06,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
