"date_value","dispoType","Retail Theft","Theft","Fraud/Theft of Services","Vandalism","Alcohol Possession by Minor","Public Drunkenness","Trespass","Disorderly Conduct","Minor Violations (Open Container, Public Urination, Smoking Violation)","Uncategorized Offenses"
2018-12-15,"Diversion",29,2,12,0,2,2,3,17,1,127
2018-12-15,"Guilty",0,0,0,0,0,0,0,0,0,0
2018-12-15,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2018-12-15,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2018-12-15,"Total",29,2,12,0,2,2,3,17,1,127
2018-12-17,"Dismissed/Withdrawn/Etc",0,0,1,0,0,0,1,0,0,1
2018-12-17,"Diversion",0,0,0,0,0,0,0,0,0,0
2018-12-17,"Guilty",0,0,0,0,0,0,0,0,0,0
2018-12-17,"Guilty Plea/Nolo",2,0,1,0,0,0,0,1,0,1
2018-12-17,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2018-12-17,"Total",2,0,2,0,0,0,1,1,0,2
2018-12-18,"Dismissed/Withdrawn/Etc",1,0,0,0,0,0,0,0,0,0
2018-12-18,"Diversion",0,0,0,0,0,0,0,0,0,0
2018-12-18,"Guilty",0,0,0,0,0,0,0,0,0,0
2018-12-18,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,1
2018-12-18,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2018-12-18,"Total",1,0,0,0,0,0,0,0,0,1
2018-12-19,"Dismissed/Withdrawn/Etc",0,0,1,0,0,0,0,0,0,1
2018-12-19,"Diversion",0,0,0,0,0,0,0,0,0,0
2018-12-19,"Guilty",0,0,0,0,0,0,0,0,0,0
2018-12-19,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2018-12-19,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2018-12-19,"Total",0,0,1,0,0,0,0,0,0,1
2018-12-20,"Dismissed/Withdrawn/Etc",0,0,5,0,0,0,1,0,0,2
2018-12-20,"Diversion",0,0,0,0,0,0,0,0,0,0
2018-12-20,"Guilty",0,0,0,0,0,0,0,0,0,1
2018-12-20,"Guilty Plea/Nolo",1,0,0,0,0,0,0,0,0,0
2018-12-20,"Not Guilty/Acquittal",0,0,9,0,0,0,0,0,0,6
2018-12-20,"Total",1,0,14,0,0,0,1,0,0,9
2018-12-21,"Dismissed/Withdrawn/Etc",15,0,10,0,0,0,1,0,0,18
2018-12-21,"Diversion",0,0,0,0,0,0,0,0,0,0
2018-12-21,"Guilty",0,0,1,0,0,0,1,0,0,3
2018-12-21,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,4
2018-12-21,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2018-12-21,"Total",15,0,11,0,0,0,2,0,0,25
2018-12-24,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,1,0,0,0
2018-12-24,"Diversion",0,0,0,0,0,0,0,0,0,0
2018-12-24,"Guilty",0,0,0,0,0,0,0,0,0,0
2018-12-24,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2018-12-24,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2018-12-24,"Total",0,0,0,0,0,0,1,0,0,0
2018-12-26,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0
2018-12-26,"Diversion",0,0,0,0,0,0,0,0,0,0
2018-12-26,"Guilty",0,0,0,0,0,0,0,0,0,0
2018-12-26,"Guilty Plea/Nolo",1,0,0,0,0,0,0,0,0,1
2018-12-26,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2018-12-26,"Total",1,0,0,0,0,0,0,0,0,1
2018-12-27,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,1
2018-12-27,"Diversion",0,0,0,0,0,0,0,0,0,0
2018-12-27,"Guilty",0,0,0,0,0,0,0,0,0,0
2018-12-27,"Guilty Plea/Nolo",2,0,2,0,0,0,0,0,0,1
2018-12-27,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2018-12-27,"Total",2,0,2,0,0,0,0,0,0,2
2018-12-28,"Dismissed/Withdrawn/Etc",6,1,4,1,0,0,0,0,4,14
2018-12-28,"Diversion",0,0,0,0,0,0,0,0,0,0
2018-12-28,"Guilty",0,0,0,0,0,0,0,0,0,9
2018-12-28,"Guilty Plea/Nolo",1,0,1,0,0,0,0,0,0,2
2018-12-28,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2018-12-28,"Total",7,1,5,1,0,0,0,0,4,25
2018-12-31,"Dismissed/Withdrawn/Etc",1,0,2,0,0,0,0,0,0,1
2018-12-31,"Diversion",0,0,0,0,0,0,0,0,0,0
2018-12-31,"Guilty",0,0,0,0,0,0,0,0,0,0
2018-12-31,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2018-12-31,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2018-12-31,"Total",1,0,2,0,0,0,0,0,0,1
2019-01-02,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,2
2019-01-02,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-01-02,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-01-02,"Guilty Plea/Nolo",1,0,0,0,0,0,0,0,0,0
2019-01-02,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-01-02,"Total",1,0,0,0,0,0,0,0,0,2
2019-01-03,"Dismissed/Withdrawn/Etc",1,0,1,0,0,0,0,1,0,0
2019-01-03,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-01-03,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-01-03,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,1,0
2019-01-03,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-01-03,"Total",1,0,1,0,0,0,0,1,1,0
2019-01-04,"Dismissed/Withdrawn/Etc",16,0,11,0,0,1,2,2,6,24
2019-01-04,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-01-04,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-01-04,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,1
2019-01-04,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-01-04,"Total",16,0,11,0,0,1,2,2,6,25
2019-01-07,"Dismissed/Withdrawn/Etc",1,0,0,0,0,0,0,1,0,1
2019-01-07,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-01-07,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-01-07,"Guilty Plea/Nolo",0,0,1,0,0,0,0,0,0,1
2019-01-07,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-01-07,"Total",1,0,1,0,0,0,0,1,0,2
2019-01-08,"Dismissed/Withdrawn/Etc",1,0,9,2,0,0,0,2,0,7
2019-01-08,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-01-08,"Guilty",0,0,3,1,0,1,4,0,0,6
2019-01-08,"Guilty Plea/Nolo",1,0,0,0,0,0,0,0,0,0
2019-01-08,"Not Guilty/Acquittal",10,0,0,1,0,0,0,0,0,3
2019-01-08,"Total",12,0,12,4,0,1,4,2,0,16
2019-01-09,"Dismissed/Withdrawn/Etc",0,0,1,0,0,0,0,0,0,0
2019-01-09,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-01-09,"Guilty",0,0,1,0,0,0,0,0,0,0
2019-01-09,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2019-01-09,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-01-09,"Total",0,0,2,0,0,0,0,0,0,0
2019-01-10,"Dismissed/Withdrawn/Etc",4,0,19,0,1,0,3,2,1,8
2019-01-10,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-01-10,"Guilty",5,0,5,0,0,0,3,0,0,9
2019-01-10,"Guilty Plea/Nolo",1,0,0,0,0,0,0,0,0,0
2019-01-10,"Not Guilty/Acquittal",0,0,1,0,0,0,0,2,0,1
2019-01-10,"Total",10,0,25,0,1,0,6,4,1,18
2019-01-11,"Dismissed/Withdrawn/Etc",13,0,5,1,0,0,1,1,2,13
2019-01-11,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-01-11,"Guilty",1,0,1,0,0,0,4,2,1,3
2019-01-11,"Guilty Plea/Nolo",1,0,0,0,0,0,0,0,0,0
2019-01-11,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-01-11,"Total",15,0,6,1,0,0,5,3,3,16
2019-01-12,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0
2019-01-12,"Diversion",31,0,28,1,1,1,6,9,0,54
2019-01-12,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-01-12,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2019-01-12,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-01-12,"Total",31,0,28,1,1,1,6,9,0,54
2019-01-14,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0
2019-01-14,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-01-14,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-01-14,"Guilty Plea/Nolo",1,0,0,0,0,0,0,0,0,3
2019-01-14,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-01-14,"Total",1,0,0,0,0,0,0,0,0,3
2019-01-15,"Dismissed/Withdrawn/Etc",4,0,11,0,0,0,0,0,0,12
2019-01-15,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-01-15,"Guilty",5,0,0,0,0,0,0,0,0,24
2019-01-15,"Guilty Plea/Nolo",1,0,0,0,0,0,0,0,0,3
2019-01-15,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-01-15,"Total",10,0,11,0,0,0,0,0,0,39
2019-01-16,"Dismissed/Withdrawn/Etc",0,0,2,0,0,0,1,0,0,2
2019-01-16,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-01-16,"Guilty",0,0,1,0,0,0,0,0,0,0
2019-01-16,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2019-01-16,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-01-16,"Total",0,0,3,0,0,0,1,0,0,2
2019-01-17,"Dismissed/Withdrawn/Etc",0,0,9,0,0,0,2,0,1,7
2019-01-17,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-01-17,"Guilty",6,0,0,0,0,0,1,0,0,2
2019-01-17,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2019-01-17,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-01-17,"Total",6,0,9,0,0,0,3,0,1,9
2019-01-18,"Dismissed/Withdrawn/Etc",6,0,7,0,0,0,0,2,3,3
2019-01-18,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-01-18,"Guilty",4,0,3,0,0,0,2,0,0,4
2019-01-18,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,1
2019-01-18,"Not Guilty/Acquittal",0,0,1,0,0,0,0,0,0,0
2019-01-18,"Total",10,0,11,0,0,0,2,2,3,8
2019-01-22,"Dismissed/Withdrawn/Etc",16,0,3,0,0,0,0,2,0,8
2019-01-22,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-01-22,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-01-22,"Guilty Plea/Nolo",1,0,0,0,0,0,0,0,0,0
2019-01-22,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-01-22,"Total",17,0,3,0,0,0,0,2,0,8
2019-01-23,"Dismissed/Withdrawn/Etc",2,0,2,0,0,0,0,3,0,2
2019-01-23,"Diversion",0,0,1,0,0,0,0,0,0,0
2019-01-23,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-01-23,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,1
2019-01-23,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-01-23,"Total",2,0,3,0,0,0,0,3,0,3
2019-01-24,"Dismissed/Withdrawn/Etc",0,0,9,0,0,0,0,2,1,6
2019-01-24,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-01-24,"Guilty",10,0,7,0,0,0,2,0,0,16
2019-01-24,"Guilty Plea/Nolo",1,0,0,0,0,0,0,0,0,0
2019-01-24,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-01-24,"Total",11,0,16,0,0,0,2,2,1,22
2019-01-25,"Dismissed/Withdrawn/Etc",10,1,8,0,0,0,0,2,0,9
2019-01-25,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-01-25,"Guilty",0,0,0,0,0,0,0,0,0,2
2019-01-25,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,1
2019-01-25,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-01-25,"Total",10,1,8,0,0,0,0,2,0,12
2019-01-28,"Dismissed/Withdrawn/Etc",1,0,0,0,0,0,0,0,1,2
2019-01-28,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-01-28,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-01-28,"Guilty Plea/Nolo",1,0,0,0,0,0,0,0,0,0
2019-01-28,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-01-28,"Total",2,0,0,0,0,0,0,0,1,2
2019-01-29,"Dismissed/Withdrawn/Etc",10,1,15,1,0,0,3,3,1,16
2019-01-29,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-01-29,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-01-29,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2019-01-29,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-01-29,"Total",10,1,15,1,0,0,3,3,1,16
2019-01-30,"Dismissed/Withdrawn/Etc",12,0,18,1,0,0,4,1,1,15
2019-01-30,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-01-30,"Guilty",0,0,0,0,0,0,0,1,0,0
2019-01-30,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2019-01-30,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-01-30,"Total",12,0,18,1,0,0,4,2,1,15
2019-01-31,"Dismissed/Withdrawn/Etc",23,1,15,0,0,1,1,0,0,8
2019-01-31,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-01-31,"Guilty",0,0,2,0,0,0,0,0,0,1
2019-01-31,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2019-01-31,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-01-31,"Total",23,1,17,0,0,1,1,0,0,9
2019-02-01,"Dismissed/Withdrawn/Etc",10,1,8,0,0,1,2,2,0,14
2019-02-01,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-02-01,"Guilty",0,0,0,0,0,1,0,0,1,2
2019-02-01,"Guilty Plea/Nolo",1,0,0,0,0,0,0,0,0,0
2019-02-01,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-02-01,"Total",11,1,8,0,0,2,2,2,1,16
2019-02-04,"Dismissed/Withdrawn/Etc",1,1,1,0,0,0,0,0,0,1
2019-02-04,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-02-04,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-02-04,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,1
2019-02-04,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-02-04,"Total",1,1,1,0,0,0,0,0,0,2
2019-02-05,"Dismissed/Withdrawn/Etc",1,0,0,1,0,0,1,2,0,1
2019-02-05,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-02-05,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-02-05,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2019-02-05,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-02-05,"Total",1,0,0,1,0,0,1,2,0,1
2019-02-06,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,2
2019-02-06,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-02-06,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-02-06,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2019-02-06,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-02-06,"Total",0,0,0,0,0,0,0,0,0,2
2019-02-07,"Dismissed/Withdrawn/Etc",0,0,6,0,0,0,1,1,0,4
2019-02-07,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-02-07,"Guilty",9,0,12,1,0,0,1,1,2,11
2019-02-07,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2019-02-07,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-02-07,"Total",9,0,18,1,0,0,2,2,2,15
2019-02-08,"Dismissed/Withdrawn/Etc",18,0,5,2,0,0,0,0,4,17
2019-02-08,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-02-08,"Guilty",0,0,2,0,0,0,0,0,0,0
2019-02-08,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2019-02-08,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-02-08,"Total",18,0,7,2,0,0,0,0,4,17
2019-02-11,"Dismissed/Withdrawn/Etc",5,0,1,0,0,0,0,2,0,3
2019-02-11,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-02-11,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-02-11,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2019-02-11,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-02-11,"Total",5,0,1,0,0,0,0,2,0,3
2019-02-12,"Dismissed/Withdrawn/Etc",0,0,2,0,0,0,0,0,2,1
2019-02-12,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-02-12,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-02-12,"Guilty Plea/Nolo",0,0,1,0,0,0,0,0,1,0
2019-02-12,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-02-12,"Total",0,0,3,0,0,0,0,0,3,1
2019-02-13,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,1
2019-02-13,"Diversion",0,0,0,0,0,0,0,0,0,1
2019-02-13,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-02-13,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,2
2019-02-13,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-02-13,"Total",0,0,0,0,0,0,0,0,0,4
2019-02-14,"Dismissed/Withdrawn/Etc",8,0,14,2,0,0,2,3,0,17
2019-02-14,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-02-14,"Guilty",0,0,4,0,0,0,1,3,0,2
2019-02-14,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,1
2019-02-14,"Not Guilty/Acquittal",0,0,1,0,0,0,1,0,0,0
2019-02-14,"Total",8,0,19,2,0,0,4,6,0,20
2019-02-15,"Dismissed/Withdrawn/Etc",19,1,0,0,0,0,1,1,0,4
2019-02-15,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-02-15,"Guilty",0,0,0,0,0,0,0,0,0,6
2019-02-15,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,4
2019-02-15,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-02-15,"Total",19,1,0,0,0,0,1,1,0,14
2019-02-19,"Dismissed/Withdrawn/Etc",1,0,0,0,0,0,0,0,0,0
2019-02-19,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-02-19,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-02-19,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2019-02-19,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-02-19,"Total",1,0,0,0,0,0,0,0,0,0
2019-02-21,"Dismissed/Withdrawn/Etc",11,0,1,3,1,0,0,0,1,16
2019-02-21,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-02-21,"Guilty",0,0,14,0,0,0,0,3,0,12
2019-02-21,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,1,2
2019-02-21,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-02-21,"Total",11,0,15,3,1,0,0,3,2,30
2019-02-22,"Dismissed/Withdrawn/Etc",8,0,5,0,0,0,1,2,0,14
2019-02-22,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-02-22,"Guilty",0,0,1,0,0,0,0,0,0,0
2019-02-22,"Guilty Plea/Nolo",2,0,0,0,0,0,0,0,0,1
2019-02-22,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-02-22,"Total",10,0,6,0,0,0,1,2,0,15
2019-02-23,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0
2019-02-23,"Diversion",32,2,26,1,0,1,1,11,0,43
2019-02-23,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-02-23,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2019-02-23,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-02-23,"Total",32,2,26,1,0,1,1,11,0,43
2019-02-25,"Dismissed/Withdrawn/Etc",3,0,0,0,0,0,0,0,0,2
2019-02-25,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-02-25,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-02-25,"Guilty Plea/Nolo",2,0,0,0,0,0,0,0,0,0
2019-02-25,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-02-25,"Total",5,0,0,0,0,0,0,0,0,2
2019-02-26,"Dismissed/Withdrawn/Etc",11,0,14,0,0,1,1,0,2,32
2019-02-26,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-02-26,"Guilty",0,0,2,0,0,0,0,1,0,4
2019-02-26,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2019-02-26,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-02-26,"Total",11,0,16,0,0,1,1,1,2,36
2019-02-27,"Dismissed/Withdrawn/Etc",17,0,2,1,0,0,0,0,0,2
2019-02-27,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-02-27,"Guilty",0,0,15,0,0,0,0,3,0,10
2019-02-27,"Guilty Plea/Nolo",0,0,2,0,0,0,0,0,0,0
2019-02-27,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-02-27,"Total",17,0,19,1,0,0,0,3,0,12
2019-02-28,"Dismissed/Withdrawn/Etc",8,0,14,0,0,0,1,0,0,19
2019-02-28,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-02-28,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-02-28,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,1
2019-02-28,"Not Guilty/Acquittal",0,0,5,0,0,0,0,1,0,0
2019-02-28,"Total",8,0,19,0,0,0,1,1,0,20
2019-03-01,"Dismissed/Withdrawn/Etc",12,0,4,1,0,0,2,2,0,10
2019-03-01,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-03-01,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-03-01,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2019-03-01,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-03-01,"Total",12,0,4,1,0,0,2,2,0,10
2019-03-04,"Dismissed/Withdrawn/Etc",2,0,1,0,0,0,0,2,0,5
2019-03-04,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-03-04,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-03-04,"Guilty Plea/Nolo",1,0,0,0,0,0,0,0,0,0
2019-03-04,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-03-04,"Total",3,0,1,0,0,0,0,2,0,5
2019-03-05,"Dismissed/Withdrawn/Etc",13,0,11,1,0,0,1,2,2,23
2019-03-05,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-03-05,"Guilty",0,0,0,0,0,0,0,0,0,1
2019-03-05,"Guilty Plea/Nolo",1,0,0,0,0,0,0,0,0,1
2019-03-05,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,1
2019-03-05,"Total",14,0,11,1,0,0,1,2,2,26
2019-03-06,"Dismissed/Withdrawn/Etc",5,0,20,0,0,0,1,2,4,11
2019-03-06,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-03-06,"Guilty",0,0,5,0,0,0,0,0,0,2
2019-03-06,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2019-03-06,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-03-06,"Total",5,0,25,0,0,0,1,2,4,13
2019-03-07,"Dismissed/Withdrawn/Etc",1,0,20,0,0,0,2,4,4,24
2019-03-07,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-03-07,"Guilty",0,0,0,0,0,0,0,0,0,1
2019-03-07,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,1
2019-03-07,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-03-07,"Total",1,0,20,0,0,0,2,4,4,26
2019-03-08,"Dismissed/Withdrawn/Etc",2,0,9,1,0,0,1,3,1,15
2019-03-08,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-03-08,"Guilty",1,0,0,0,0,0,0,0,0,0
2019-03-08,"Guilty Plea/Nolo",1,0,1,0,0,0,0,0,0,1
2019-03-08,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-03-08,"Total",4,0,10,1,0,0,1,3,1,16
2019-03-11,"Dismissed/Withdrawn/Etc",0,0,1,0,0,0,0,0,0,0
2019-03-11,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-03-11,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-03-11,"Guilty Plea/Nolo",1,0,0,0,0,0,0,0,0,3
2019-03-11,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-03-11,"Total",1,0,1,0,0,0,0,0,0,3
2019-03-13,"Dismissed/Withdrawn/Etc",0,0,2,0,0,0,0,0,0,0
2019-03-13,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-03-13,"Guilty",0,0,0,0,0,0,0,0,0,0
2019-03-13,"Guilty Plea/Nolo",0,0,1,0,0,0,0,0,0,1
2019-03-13,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-03-13,"Total",0,0,3,0,0,0,0,0,0,1
2019-03-14,"Dismissed/Withdrawn/Etc",9,0,12,0,0,1,6,2,0,26
2019-03-14,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-03-14,"Guilty",0,0,0,0,0,0,0,0,0,1
2019-03-14,"Guilty Plea/Nolo",1,0,0,0,0,0,0,0,0,4
2019-03-14,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-03-14,"Total",10,0,12,0,0,1,6,2,0,31
2019-03-15,"Dismissed/Withdrawn/Etc",8,0,10,0,1,0,0,3,3,12
2019-03-15,"Diversion",0,0,0,0,0,0,0,0,0,0
2019-03-15,"Guilty",0,0,0,0,0,0,0,1,0,0
2019-03-15,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0
2019-03-15,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0
2019-03-15,"Total",8,0,10,0,1,0,0,4,3,12
